Symbol,Date,Open,High,Low,Close,Percent Change,Volume,52High,52Low
ACLBSL,2026-03-23,1068.0,1081.0,1050.0,1074.0,0.56,7988.0,1240.0,900.0
ADBL,2026-03-23,335.0,335.0,323.0,329.0,-1.79,75576.0,344.9,272.3
AHL,2026-03-23,530.0,530.0,520.0,521.1,-1.68,13909.0,753.0,462.6
AHPC,2026-03-23,315.1,317.0,307.0,310.4,-1.49,327077.0,334.0,242.5
AKJCL,2026-03-23,417.0,421.0,405.2,419.0,0.48,980148.0,431.8,172.9
AKPL,2026-03-23,311.1,311.1,299.0,306.0,-1.64,609068.0,317.0,216.1
ALBSL,2026-03-23,1167.0,1309.0,1167.0,1295.0,10.97,62162.0,1309.0,771.0
ALICL,2026-03-23,505.0,505.0,492.0,496.0,-1.78,103823.0,779.0,430.0
ANLB,2026-03-23,6448.4,6597.0,6438.6,6564.0,1.79,552.0,6800.0,4920.0
API,2026-03-23,343.0,349.5,337.7,348.0,1.46,799386.0,355.0,258.8
AVYAN,2026-03-23,1231.9,1304.9,1161.0,1280.0,3.9,53054.0,1304.9,906.0
BANDIPUR,2026-03-23,950.0,970.0,940.0,944.9,-0.54,85731.0,1233.0,285.0
BARUN,2026-03-23,392.0,392.0,382.1,389.8,-0.56,167200.0,589.0,292.1
BBC,2026-03-23,4939.9,4939.9,4800.0,4821.0,-2.41,593.0,6661.6,4480.0
BEDC,2026-03-23,543.0,543.0,529.0,534.0,-1.66,7114.0,872.0,500.0
BFC,2026-03-23,520.0,520.0,507.0,514.9,-0.98,44766.0,594.9,411.5
BGWT,2026-03-23,767.1,777.0,765.0,775.0,1.03,9797.0,1110.0,730.7
BHCL,2026-03-23,578.1,591.0,578.1,590.0,2.06,46679.0,699.0,292.1
BHDC,2026-03-23,507.0,507.0,498.0,504.0,-0.59,43718.0,706.0,426.0
BHL,2026-03-23,259.0,259.0,249.0,255.6,-1.31,697495.0,344.0,164.0
BHPL,2026-03-23,616.0,616.0,591.0,599.5,-2.68,41796.0,1308.4,503.1
BJHL,2026-03-23,294.1,326.8,294.1,326.8,11.12,160.0,326.8,270.1
BNHC,2026-03-23,372.2,377.4,366.0,375.0,0.75,31266.0,613.8,313.1
BNL,2026-03-23,15300.0,15300.0,15300.0,15300.0,0.0,10.0,20338.4,14635.8
BNT,2026-03-23,12000.0,12150.0,11805.1,12150.0,1.25,137.0,13550.0,10660.0
BOKD86,2026-03-23,1090.8,1090.8,1090.8,1090.8,0.0,25.0,1139.3,1022.0
BPCL,2026-03-23,764.8,764.8,735.1,746.5,-2.39,81870.0,1065.0,380.7
BUNGAL,2026-03-23,649.0,657.8,645.0,652.0,0.46,29163.0,822.0,302.4
C30MF,2026-03-23,10.21,10.35,10.15,10.2,-0.1,502400.0,10.71,8.7
CBBL,2026-03-23,980.0,980.0,959.0,969.0,-1.12,60242.0,1144.8,821.5
CBLD88,2026-03-23,1240.0,1240.0,1220.0,1220.0,-1.61,63.0,1265.0,1108.0
CFCL,2026-03-23,584.0,584.0,565.0,572.0,-2.05,26137.0,651.0,445.1
CGH,2026-03-23,899.0,903.0,884.0,888.0,-1.22,33863.0,1150.0,800.2
CHCL,2026-03-23,500.0,515.0,500.0,510.5,2.1,120244.0,599.6,456.0
CHDC,2026-03-23,2530.0,2606.0,2521.5,2603.0,2.89,42924.0,2997.9,1990.0
CHL,2026-03-23,322.0,325.0,314.0,316.1,-1.83,69650.0,551.0,223.4
CIT,2026-03-23,1860.0,1873.0,1846.0,1873.0,0.7,16261.0,2168.0,1730.8
CITY,2026-03-23,515.0,515.0,500.0,511.1,-0.76,18426.0,998.4,461.0
CKHL,2026-03-23,715.9,730.0,701.7,715.0,-0.13,6670.0,804.0,550.0
CLI,2026-03-23,503.0,511.0,496.1,500.0,-0.6,43211.0,540.0,411.0
CMF2,2026-03-23,10.18,10.46,10.18,10.46,2.75,2598.0,10.86,8.64
CORBL,2026-03-23,2120.0,2120.0,1941.3,2113.8,-0.29,37712.0,2800.0,1431.0
CREST,2026-03-23,1403.0,1430.0,1401.2,1403.3,0.02,18592.0,2458.2,302.5
CSY,2026-03-23,9.6,9.72,9.25,9.51,-0.94,14762.0,10.0,8.87
CYCL,2026-03-23,1681.0,1681.0,1613.0,1645.0,-2.14,3389.0,2040.0,1462.0
CZBIL,2026-03-23,230.3,238.0,227.0,232.0,0.74,451007.0,240.1,183.0
DDBL,2026-03-23,926.5,927.0,895.0,902.9,-2.55,49607.0,1010.0,759.0
DHEL,2026-03-23,705.0,719.0,693.0,702.0,-0.43,40522.0,918.9,402.2
DHPL,2026-03-23,333.0,333.6,323.6,326.0,-2.1,28116.0,415.0,265.0
DLBS,2026-03-23,1405.0,1444.0,1405.0,1441.0,2.56,1921.0,1684.0,1240.0
DOLTI,2026-03-23,520.0,520.0,506.1,513.0,-1.35,13031.0,719.0,470.6
DORDI,2026-03-23,314.0,315.0,306.9,313.0,-0.32,252160.0,450.0,213.1
EBL,2026-03-23,718.0,718.0,708.0,712.0,-0.84,75760.0,780.6,594.0
EBLD85,2026-03-23,1193.0,1193.0,1190.0,1190.0,-0.25,41.0,1250.0,1102.5
EBLD86,2026-03-23,1080.0,1080.0,1080.0,1079.0,-0.09,30.0,1150.0,1010.2
EDBL,2026-03-23,635.0,636.0,620.2,621.3,-2.16,77275.0,717.3,545.0
EHPL,2026-03-23,450.2,454.0,441.2,449.5,-0.16,49939.0,768.0,385.0
ENL,2026-03-23,967.0,993.0,967.0,975.0,0.83,3185.0,1289.8,866.0
FMDBL,2026-03-23,904.9,982.0,877.0,973.0,7.53,201402.0,1038.8,718.0
FOWAD,2026-03-23,1174.0,1174.0,1134.0,1145.0,-2.47,6198.0,1324.4,1012.4
GBBL,2026-03-23,443.0,444.0,429.0,436.0,-1.58,95441.0,498.0,367.4
GBILD84/85,2026-03-23,1222.0,1224.0,1222.0,1224.0,0.16,125.0,1238.0,1104.0
GBILD86/87,2026-03-23,1075.1,1090.0,1060.0,1069.0,-0.57,1390.0,1142.0,1016.0
GBIME,2026-03-23,257.9,258.9,251.0,255.7,-0.85,343618.0,278.9,210.7
GBIMESY2,2026-03-23,9.42,9.98,9.42,9.59,1.8,6010.0,10.18,8.5
GBLBS,2026-03-23,835.9,844.5,819.2,825.0,-1.3,12811.0,950.0,698.0
GCIL,2026-03-23,470.0,489.9,458.3,476.0,1.28,135998.0,579.0,400.0
GFCL,2026-03-23,716.0,716.0,695.1,705.0,-1.54,25115.0,756.8,528.3
GHL,2026-03-23,281.5,281.5,269.0,274.0,-2.66,386685.0,295.0,197.1
GIBF1,2026-03-23,11.13,11.57,11.13,11.24,0.99,35700.0,11.68,9.3
GILB,2026-03-23,1258.0,1280.0,1230.0,1266.0,0.64,14389.0,1441.6,1100.0
GLBSL,2026-03-23,1985.0,2029.0,1966.6,2000.0,0.76,3173.0,3232.0,1838.6
GLH,2026-03-23,318.4,318.4,305.0,312.5,-1.85,206538.0,328.2,227.4
GMFBS,2026-03-23,1519.0,1519.0,1469.1,1506.0,-0.86,2142.0,1871.0,1385.1
GMFIL,2026-03-23,522.0,523.0,508.2,519.9,-0.4,80936.0,557.0,393.1
GMLI,2026-03-23,1791.9,1791.9,1760.0,1770.0,-1.22,5354.0,2778.0,1694.0
GRDBL,2026-03-23,1156.4,1181.0,1141.5,1154.8,-0.14,12824.0,1668.4,944.0
GSY,2026-03-23,10.08,10.08,9.72,10.0,-0.79,30810.0,10.4,8.7
GUFL,2026-03-23,605.0,613.0,593.0,600.0,-0.83,32737.0,644.0,460.6
GVL,2026-03-23,515.0,526.0,515.0,526.0,2.14,127195.0,662.0,424.0
H8020,2026-03-23,11.68,11.8,11.67,11.69,0.09,7600.0,12.21,10.0
